Provider,inpatient_claim_count,in_sum_amt,in_mean_amt,in_std_amt,in_unique_benes,outpatient_claim_count,out_sum_amt,out_mean_amt,out_std_amt,out_unique_benes,total_claim_count,total_sum_amt,mean_amt_overall,pct_inpatient,unique_beneficiaries,PotentialFraud,_label_raw,_label
PRV54854,0.0,0.0,0.0,0.0,0.0,131.0,39660.0,302.7480916030534,591.435090963711,55.0,131.0,39660.0,302.7480916030534,0.0,55.0,No,No,legit
PRV54855,0.0,0.0,0.0,0.0,0.0,212.0,56930.0,268.5377358490566,513.5604123639748,129.0,212.0,56930.0,268.5377358490566,0.0,129.0,No,No,legit
PRV54856,0.0,0.0,0.0,0.0,0.0,1.0,40.0,40.0,0.0,1.0,1.0,40.0,40.0,0.0,1.0,No,No,legit
PRV54859,0.0,0.0,0.0,0.0,0.0,25.0,12250.0,490.0,825.8228219983589,6.0,25.0,12250.0,490.0,0.0,6.0,No,No,legit
PRV54860,0.0,0.0,0.0,0.0,0.0,21.0,14080.0,670.4761904761905,1044.8228375685335,8.0,21.0,14080.0,670.4761904761905,0.0,8.0,No,No,legit
PRV54861,0.0,0.0,0.0,0.0,0.0,43.0,6450.0,150.0,206.66282638521088,32.0,43.0,6450.0,150.0,0.0,32.0,No,No,legit
PRV54862,0.0,0.0,0.0,0.0,0.0,7.0,3530.0,504.2857142857143,1034.8567878835076,1.0,7.0,3530.0,504.2857142857143,0.0,1.0,No,No,legit
PRV54863,0.0,0.0,0.0,0.0,0.0,6.0,1140.0,190.0,240.49948024891862,6.0,6.0,1140.0,190.0,0.0,6.0,No,No,legit
PRV54864,0.0,0.0,0.0,0.0,0.0,5.0,860.0,172.0,196.6468916611702,5.0,5.0,860.0,172.0,0.0,5.0,No,No,legit
PRV54865,0.0,0.0,0.0,0.0,0.0,6.0,610.0,101.66666666666667,119.73582031567106,6.0,6.0,610.0,101.66666666666667,0.0,6.0,No,No,legit
PRV54866,0.0,0.0,0.0,0.0,0.0,2.0,40.0,20.0,0.0,2.0,2.0,40.0,20.0,0.0,2.0,No,No,legit
PRV54867,0.0,0.0,0.0,0.0,0.0,3.0,3550.0,1183.3333333333333,1834.620760084583,3.0,3.0,3550.0,1183.3333333333333,0.0,3.0,No,No,legit
PRV54868,0.0,0.0,0.0,0.0,0.0,105.0,25220.0,240.1904761904762,463.4672442005869,91.0,105.0,25220.0,240.1904761904762,0.0,91.0,No,No,legit
PRV54869,0.0,0.0,0.0,0.0,0.0,8.0,950.0,118.75,101.90156314516756,8.0,8.0,950.0,118.75,0.0,8.0,No,No,legit
PRV54870,0.0,0.0,0.0,0.0,0.0,8.0,1080.0,135.0,102.81745265969477,8.0,8.0,1080.0,135.0,0.0,8.0,No,No,legit
PRV54871,0.0,0.0,0.0,0.0,0.0,10.0,3260.0,326.0,601.354027729645,8.0,10.0,3260.0,326.0,0.0,8.0,No,No,legit
PRV54873,0.0,0.0,0.0,0.0,0.0,8.0,420.0,52.5,31.05295017040594,8.0,8.0,420.0,52.5,0.0,8.0,No,No,legit
PRV54875,20.0,172000.0,8600.0,7479.093668704995,19.0,0.0,0.0,0.0,0.0,0.0,20.0,172000.0,8600.0,1.0,19.0,Yes,Yes,fraud
PRV54876,3.0,58000.0,19333.333333333332,15373.13674346694,3.0,0.0,0.0,0.0,0.0,0.0,3.0,58000.0,19333.333333333332,1.0,3.0,Yes,Yes,fraud
PRV54877,0.0,0.0,0.0,0.0,0.0,70.0,26290.0,375.57142857142856,668.2068492426138,63.0,70.0,26290.0,375.57142857142856,0.0,63.0,No,No,legit
PRV54878,1.0,5000.0,5000.0,0.0,1.0,15.0,4240.0,282.6666666666667,687.9624851344591,14.0,16.0,9240.0,577.5,0.0625,15.0,No,No,legit
PRV54879,60.0,590300.0,9838.333333333334,11062.474233108616,49.0,185.0,53420.0,288.7567567567568,629.9258671620486,162.0,245.0,643720.0,2627.4285714285716,0.24489795918367346,211.0,Yes,Yes,fraud
PRV54881,33.0,290700.0,8809.09090909091,7305.150735797809,33.0,6.0,3810.0,635.0,795.0786124654593,6.0,39.0,294510.0,7551.538461538462,0.8461538461538461,39.0,No,No,legit
PRV54882,32.0,309000.0,9656.25,7982.276233692227,32.0,221.0,60680.0,274.57013574660635,502.0108843572649,191.0,253.0,369680.0,1461.1857707509882,0.12648221343873517,223.0,Yes,Yes,fraud
PRV54883,1.0,13000.0,13000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13000.0,13000.0,1.0,1.0,No,No,legit
PRV54885,36.0,350000.0,9722.222222222223,8660.62060168607,34.0,280.0,61400.0,219.28571428571428,457.9604823338104,257.0,316.0,411400.0,1301.8987341772151,0.11392405063291139,291.0,No,No,legit
PRV54886,0.0,0.0,0.0,0.0,0.0,9.0,7940.0,882.2222222222222,1710.3857589574477,9.0,9.0,7940.0,882.2222222222222,0.0,9.0,No,No,legit
PRV54887,0.0,0.0,0.0,0.0,0.0,143.0,48780.0,341.1188811188811,663.271984335516,126.0,143.0,48780.0,341.1188811188811,0.0,126.0,No,No,legit
PRV54888,0.0,0.0,0.0,0.0,0.0,413.0,120880.0,292.6876513317191,540.9455868473875,324.0,413.0,120880.0,292.6876513317191,0.0,324.0,No,No,legit
PRV54889,7.0,88000.0,12571.42857142857,10438.02572100591,7.0,49.0,12580.0,256.734693877551,550.0961573333567,41.0,56.0,100580.0,1796.0714285714287,0.125,48.0,No,No,legit
PRV54890,4.0,58000.0,14500.0,19739.976359323908,4.0,73.0,16320.0,223.56164383561645,505.30895352088453,73.0,77.0,74320.0,965.1948051948052,0.05194805194805195,77.0,No,No,legit
PRV54891,6.0,72000.0,12000.0,11541.230437002807,5.0,44.0,11380.0,258.6363636363636,575.9384289972077,40.0,50.0,83380.0,1667.6,0.12,45.0,No,No,legit
PRV54892,0.0,0.0,0.0,0.0,0.0,49.0,10670.0,217.75510204081633,526.1228678824401,46.0,49.0,10670.0,217.75510204081633,0.0,46.0,No,No,legit
PRV54893,0.0,0.0,0.0,0.0,0.0,8.0,1830.0,228.75,324.36476380766146,8.0,8.0,1830.0,228.75,0.0,8.0,No,No,legit
PRV54894,138.0,1731700.0,12548.550724637682,14466.463787899425,120.0,91.0,25360.0,278.68131868131866,690.190326071502,90.0,229.0,1757060.0,7672.751091703057,0.6026200873362445,210.0,Yes,Yes,fraud
PRV54895,3.0,53000.0,17666.666666666668,16502.525059315416,3.0,3433.0,1004610.0,292.63326536556946,625.555230131101,1466.0,3436.0,1057610.0,307.80267753201394,0.0008731082654249127,1469.0,Yes,Yes,fraud
PRV54896,56.0,591000.0,10553.57142857143,9528.750071340834,55.0,103.0,25860.0,251.06796116504853,428.5358397196597,97.0,159.0,616860.0,3879.622641509434,0.3522012578616352,152.0,Yes,Yes,fraud
PRV54898,9.0,72000.0,8000.0,4301.162633521313,9.0,0.0,0.0,0.0,0.0,0.0,9.0,72000.0,8000.0,1.0,9.0,No,No,legit
PRV54900,0.0,0.0,0.0,0.0,0.0,14.0,3490.0,249.28571428571428,291.5070730297528,14.0,14.0,3490.0,249.28571428571428,0.0,14.0,No,No,legit
PRV54901,8.0,96000.0,12000.0,14648.2568441241,8.0,17.0,7960.0,468.2352941176471,806.7003416241191,17.0,25.0,103960.0,4158.4,0.32,25.0,No,No,legit
PRV54902,1.0,5000.0,5000.0,0.0,1.0,15.0,4840.0,322.6666666666667,577.5003607502481,14.0,16.0,9840.0,615.0,0.0625,15.0,No,No,legit
PRV54903,7.0,57000.0,8142.857142857143,5145.5019654248,6.0,0.0,0.0,0.0,0.0,0.0,7.0,57000.0,8142.857142857143,1.0,6.0,No,No,legit
PRV54904,0.0,0.0,0.0,0.0,0.0,19.0,7970.0,419.4736842105263,778.741675070256,19.0,19.0,7970.0,419.4736842105263,0.0,19.0,No,No,legit
PRV54905,4.0,40000.0,10000.0,4966.55480858378,4.0,145.0,39620.0,273.2413793103448,495.27753549373807,110.0,149.0,79620.0,534.3624161073825,0.026845637583892617,114.0,No,No,legit
PRV54906,8.0,120000.0,15000.0,17295.74679344194,8.0,14.0,7150.0,510.7142857142857,898.1644896952064,14.0,22.0,127150.0,5779.545454545455,0.36363636363636365,22.0,No,No,legit
PRV54907,0.0,0.0,0.0,0.0,0.0,170.0,59920.0,352.47058823529414,727.3090646081556,120.0,170.0,59920.0,352.47058823529414,0.0,120.0,No,No,legit
PRV54908,0.0,0.0,0.0,0.0,0.0,115.0,34230.0,297.6521739130435,631.8301604386811,109.0,115.0,34230.0,297.6521739130435,0.0,109.0,No,No,legit
PRV54909,8.0,85000.0,10625.0,3700.8686239082535,8.0,19.0,4860.0,255.78947368421052,350.512573708113,19.0,27.0,89860.0,3328.1481481481483,0.2962962962962963,27.0,No,No,legit
PRV54910,3.0,20000.0,6666.666666666667,4725.815626252609,3.0,212.0,60880.0,287.1698113207547,613.3495245566739,149.0,215.0,80880.0,376.1860465116279,0.013953488372093023,152.0,No,No,legit
PRV54911,0.0,0.0,0.0,0.0,0.0,85.0,25520.0,300.2352941176471,572.2948300911162,82.0,85.0,25520.0,300.2352941176471,0.0,82.0,No,No,legit
PRV54914,14.0,109000.0,7785.714285714285,6541.918930765139,12.0,388.0,103930.0,267.86082474226805,534.2630570907254,213.0,402.0,212930.0,529.6766169154229,0.03482587064676617,225.0,No,No,legit
PRV54916,16.0,165000.0,10312.5,12311.07225224513,16.0,91.0,18750.0,206.04395604395606,427.9768402894902,83.0,107.0,183750.0,1717.2897196261683,0.14953271028037382,99.0,No,No,legit
PRV54917,15.0,109000.0,7266.666666666667,3881.580434135903,15.0,22.0,3450.0,156.8181818181818,290.91622691464136,22.0,37.0,112450.0,3039.189189189189,0.40540540540540543,37.0,No,No,legit
PRV54918,71.0,833000.0,11732.394366197183,14116.816462724642,61.0,95.0,41860.0,440.63157894736844,1580.6057353057795,80.0,166.0,874860.0,5270.240963855422,0.42771084337349397,141.0,Yes,Yes,fraud
PRV54919,4.0,28000.0,7000.0,2449.489742783178,4.0,174.0,38770.0,222.816091954023,558.9323023260358,152.0,178.0,66770.0,375.1123595505618,0.02247191011235955,156.0,No,No,legit
PRV54923,0.0,0.0,0.0,0.0,0.0,79.0,30400.0,384.8101265822785,654.9414942739378,57.0,79.0,30400.0,384.8101265822785,0.0,57.0,No,No,legit
PRV54924,21.0,235000.0,11190.47619047619,9872.279613235474,19.0,152.0,44220.0,290.92105263157896,658.2148799314119,130.0,173.0,279220.0,1613.9884393063585,0.12138728323699421,149.0,No,No,legit
PRV54925,39.0,456000.0,11692.307692307691,12794.229468487256,33.0,83.0,22870.0,275.5421686746988,472.10543730381335,67.0,122.0,478870.0,3925.1639344262294,0.319672131147541,100.0,Yes,Yes,fraud
PRV54926,8.0,76000.0,9500.0,9899.494936611665,8.0,39.0,9620.0,246.66666666666666,570.0754028304333,38.0,47.0,85620.0,1821.7021276595744,0.1702127659574468,46.0,No,No,legit
PRV54927,0.0,0.0,0.0,0.0,0.0,102.0,22600.0,221.5686274509804,447.3037931456135,94.0,102.0,22600.0,221.5686274509804,0.0,94.0,No,No,legit
PRV54929,15.0,192000.0,12800.0,11558.546621439911,15.0,11.0,5630.0,511.8181818181818,890.4472829069465,11.0,26.0,197630.0,7601.153846153846,0.5769230769230769,26.0,Yes,Yes,fraud
PRV54930,5.0,26000.0,5200.0,3633.18042491699,5.0,206.0,67570.0,328.00970873786406,718.3860093583853,181.0,211.0,93570.0,443.45971563981044,0.023696682464454975,186.0,No,No,legit
PRV54931,24.0,242000.0,10083.333333333334,9136.247287193666,22.0,28.0,6540.0,233.57142857142858,571.3675231940003,28.0,52.0,248540.0,4779.615384615385,0.46153846153846156,50.0,Yes,Yes,fraud
PRV54932,1.0,2000.0,2000.0,0.0,1.0,58.0,19160.0,330.3448275862069,659.8749629491656,58.0,59.0,21160.0,358.64406779661016,0.01694915254237288,59.0,No,No,legit
PRV54933,29.0,267000.0,9206.896551724138,9853.858237639086,23.0,35.0,6200.0,177.14285714285714,308.9029109661502,32.0,64.0,273200.0,4268.75,0.453125,55.0,Yes,Yes,fraud
PRV54934,18.0,170000.0,9444.444444444445,5863.3680566139,15.0,53.0,8930.0,168.49056603773585,253.5167740347394,44.0,71.0,178930.0,2520.1408450704225,0.2535211267605634,59.0,No,No,legit
PRV54935,3.0,3000.0,1000.0,1732.0508075688772,3.0,86.0,20250.0,235.46511627906978,559.1477905795447,74.0,89.0,23250.0,261.23595505617976,0.033707865168539325,77.0,No,No,legit
PRV54936,131.0,1116400.0,8522.137404580153,9673.049714592331,120.0,90.0,23330.0,259.22222222222223,574.3765115572834,90.0,221.0,1139730.0,5157.149321266968,0.5927601809954751,210.0,Yes,Yes,fraud
PRV54937,3.0,25000.0,8333.333333333334,3055.0504633038936,3.0,33.0,11260.0,341.2121212121212,608.8911929470527,33.0,36.0,36260.0,1007.2222222222222,0.08333333333333333,36.0,No,No,legit
PRV54938,0.0,0.0,0.0,0.0,0.0,86.0,25530.0,296.86046511627904,580.2236113124723,86.0,86.0,25530.0,296.86046511627904,0.0,86.0,No,No,legit
PRV54939,0.0,0.0,0.0,0.0,0.0,1380.0,407800.0,295.5072463768116,600.8983756139401,1163.0,1380.0,407800.0,295.5072463768116,0.0,1163.0,Yes,Yes,fraud
PRV54941,0.0,0.0,0.0,0.0,0.0,18.0,4990.0,277.22222222222223,481.4048749179543,18.0,18.0,4990.0,277.22222222222223,0.0,18.0,No,No,legit
PRV54942,20.0,338000.0,16900.0,27796.061818746533,18.0,110.0,27970.0,254.27272727272728,522.7493638585437,102.0,130.0,365970.0,2815.153846153846,0.15384615384615385,120.0,Yes,Yes,fraud
PRV54943,2.0,18000.0,9000.0,9899.494936611665,2.0,21.0,5450.0,259.5238095238095,471.4072145234541,19.0,23.0,23450.0,1019.5652173913044,0.08695652173913043,21.0,No,No,legit
PRV54944,0.0,0.0,0.0,0.0,0.0,120.0,38620.0,321.8333333333333,627.6366011325603,115.0,120.0,38620.0,321.8333333333333,0.0,115.0,No,No,legit
PRV54945,0.0,0.0,0.0,0.0,0.0,37.0,5950.0,160.8108108108108,212.89510169171186,36.0,37.0,5950.0,160.8108108108108,0.0,36.0,No,No,legit
PRV54946,0.0,0.0,0.0,0.0,0.0,91.0,33740.0,370.7692307692308,723.1984985991526,91.0,91.0,33740.0,370.7692307692308,0.0,91.0,No,No,legit
PRV54947,0.0,0.0,0.0,0.0,0.0,26.0,7630.0,293.46153846153845,662.0328832176982,24.0,26.0,7630.0,293.46153846153845,0.0,24.0,No,No,legit
PRV54949,42.0,420000.0,10000.0,9189.07092094973,35.0,370.0,105140.0,284.1621621621622,680.8336000641731,345.0,412.0,525140.0,1274.611650485437,0.10194174757281553,380.0,No,No,legit
PRV54950,5.0,71000.0,14200.0,13953.4941860453,5.0,13.0,4400.0,338.46153846153845,498.2276279280077,13.0,18.0,75400.0,4188.888888888889,0.2777777777777778,18.0,Yes,Yes,fraud
PRV54952,12.0,142000.0,11833.333333333334,21510.392132570938,12.0,137.0,39650.0,289.4160583941606,538.1583060655022,136.0,149.0,181650.0,1219.1275167785234,0.08053691275167785,148.0,Yes,Yes,fraud
PRV54953,0.0,0.0,0.0,0.0,0.0,102.0,28200.0,276.47058823529414,523.9693269286159,84.0,102.0,28200.0,276.47058823529414,0.0,84.0,No,No,legit
PRV54954,0.0,0.0,0.0,0.0,0.0,71.0,18080.0,254.64788732394365,518.4367463440053,71.0,71.0,18080.0,254.64788732394365,0.0,71.0,No,No,legit
PRV54955,205.0,2098000.0,10234.146341463415,9438.33468601034,191.0,109.0,36890.0,338.4403669724771,829.0793357828225,109.0,314.0,2134890.0,6799.012738853503,0.6528662420382165,300.0,Yes,Yes,fraud
PRV54959,7.0,57000.0,8142.857142857143,2544.8360411214067,6.0,88.0,29510.0,335.34090909090907,633.6900668591434,86.0,95.0,86510.0,910.6315789473684,0.07368421052631578,92.0,No,No,legit
PRV54960,0.0,0.0,0.0,0.0,0.0,193.0,51400.0,266.32124352331607,500.32847586871605,187.0,193.0,51400.0,266.32124352331607,0.0,187.0,No,No,legit
PRV54963,1.0,13000.0,13000.0,0.0,1.0,66.0,16770.0,254.0909090909091,352.721189840131,66.0,67.0,29770.0,444.32835820895525,0.014925373134328358,67.0,No,No,legit
PRV54965,9.0,120000.0,13333.333333333334,15968.719422671313,9.0,98.0,31480.0,321.2244897959184,647.5795780516331,96.0,107.0,151480.0,1415.7009345794393,0.08411214953271028,105.0,No,No,legit
PRV54966,0.0,0.0,0.0,0.0,0.0,1796.0,502010.0,279.51559020044544,561.1471927236709,1289.0,1796.0,502010.0,279.51559020044544,0.0,1289.0,Yes,Yes,fraud
PRV54967,0.0,0.0,0.0,0.0,0.0,51.0,21920.0,429.80392156862746,846.6486643137835,51.0,51.0,21920.0,429.80392156862746,0.0,51.0,No,No,legit
PRV54968,10.0,112000.0,11200.0,16226.179121681385,8.0,39.0,15820.0,405.64102564102564,725.5734388156101,34.0,49.0,127820.0,2608.5714285714284,0.20408163265306123,42.0,No,No,legit
PRV54970,6.0,34000.0,5666.666666666667,4718.756898449703,6.0,227.0,72170.0,317.9295154185022,802.218513674739,176.0,233.0,106170.0,455.6652360515021,0.02575107296137339,182.0,No,No,legit
PRV54971,52.0,452000.0,8692.307692307691,8914.712363891505,43.0,377.0,89030.0,236.15384615384616,460.088806982919,169.0,429.0,541030.0,1261.1421911421912,0.12121212121212122,212.0,No,No,legit
PRV54972,0.0,0.0,0.0,0.0,0.0,62.0,16950.0,273.38709677419354,459.6718128931579,56.0,62.0,16950.0,273.38709677419354,0.0,56.0,No,No,legit
PRV54973,9.0,43000.0,4777.777777777777,3231.786571610886,9.0,120.0,25880.0,215.66666666666666,463.49917431839896,116.0,129.0,68880.0,533.953488372093,0.06976744186046512,125.0,No,No,legit
PRV54975,0.0,0.0,0.0,0.0,0.0,132.0,36460.0,276.2121212121212,609.797276166345,122.0,132.0,36460.0,276.2121212121212,0.0,122.0,No,No,legit
PRV54976,0.0,0.0,0.0,0.0,0.0,55.0,19940.0,362.54545454545456,709.5257106030296,53.0,55.0,19940.0,362.54545454545456,0.0,53.0,No,No,legit
PRV54977,5.0,78000.0,15600.0,9016.65126307988,5.0,48.0,11140.0,232.08333333333334,458.772452443003,36.0,53.0,89140.0,1681.8867924528302,0.09433962264150944,41.0,No,No,legit
PRV54978,0.0,0.0,0.0,0.0,0.0,265.0,86760.0,327.39622641509436,684.2212544094974,126.0,265.0,86760.0,327.39622641509436,0.0,126.0,No,No,legit
PRV54981,81.0,813000.0,10037.037037037036,10974.338755073635,76.0,14.0,3730.0,266.42857142857144,410.1333205914153,14.0,95.0,816730.0,8597.157894736842,0.8526315789473684,90.0,No,No,legit
PRV54982,0.0,0.0,0.0,0.0,0.0,37.0,11860.0,320.5405405405405,645.4453498939315,33.0,37.0,11860.0,320.5405405405405,0.0,33.0,No,No,legit
PRV54983,0.0,0.0,0.0,0.0,0.0,126.0,42140.0,334.44444444444446,628.9096031139045,116.0,126.0,42140.0,334.44444444444446,0.0,116.0,No,No,legit
PRV54985,0.0,0.0,0.0,0.0,0.0,223.0,63340.0,284.0358744394619,542.0339061940537,203.0,223.0,63340.0,284.0358744394619,0.0,203.0,No,No,legit
PRV54986,153.0,1538300.0,10054.248366013071,10476.050298607826,148.0,465.0,155110.0,333.5698924731183,673.9571669510505,403.0,618.0,1693410.0,2740.145631067961,0.24757281553398058,551.0,Yes,Yes,fraud
PRV54988,0.0,0.0,0.0,0.0,0.0,41.0,14310.0,349.0243902439024,639.1431955283917,41.0,41.0,14310.0,349.0243902439024,0.0,41.0,No,No,legit
PRV54990,4.0,43000.0,10750.0,10965.856099730654,4.0,16.0,3600.0,225.0,252.4546163834865,16.0,20.0,46600.0,2330.0,0.2,20.0,No,No,legit
PRV54991,0.0,0.0,0.0,0.0,0.0,130.0,21180.0,162.92307692307693,385.9056521114254,125.0,130.0,21180.0,162.92307692307693,0.0,125.0,No,No,legit
PRV54992,0.0,0.0,0.0,0.0,0.0,18.0,11710.0,650.5555555555555,938.6941632002106,17.0,18.0,11710.0,650.5555555555555,0.0,17.0,No,No,legit
PRV54993,8.0,173800.0,21725.0,30645.053201361647,8.0,45.0,12120.0,269.3333333333333,472.8703454821033,40.0,53.0,185920.0,3507.9245283018868,0.1509433962264151,48.0,No,No,legit
PRV54995,0.0,0.0,0.0,0.0,0.0,16.0,6060.0,378.75,810.4474073004368,16.0,16.0,6060.0,378.75,0.0,16.0,No,No,legit
PRV54997,5.0,32000.0,6400.0,4827.007354458869,5.0,29.0,7770.0,267.9310344827586,459.95635903501625,20.0,34.0,39770.0,1169.7058823529412,0.14705882352941177,25.0,No,No,legit
PRV54998,59.0,530000.0,8983.050847457627,6919.466606470444,51.0,148.0,33540.0,226.6216216216216,451.47461195909005,83.0,207.0,563540.0,2722.415458937198,0.28502415458937197,134.0,Yes,Yes,fraud
PRV54999,3.0,40000.0,13333.333333333334,2309.401076758503,3.0,7.0,940.0,134.28571428571428,294.2706884744692,7.0,10.0,40940.0,4094.0,0.3,10.0,No,No,legit
PRV55000,86.0,979300.0,11387.209302325582,11224.76040893658,85.0,678.0,186720.0,275.39823008849555,605.3267273064565,626.0,764.0,1166020.0,1526.2041884816754,0.112565445026178,711.0,No,No,legit
PRV55001,0.0,0.0,0.0,0.0,0.0,158.0,41400.0,262.0253164556962,462.7565695558482,153.0,158.0,41400.0,262.0253164556962,0.0,153.0,No,No,legit
PRV55002,0.0,0.0,0.0,0.0,0.0,100.0,27060.0,270.6,591.2165509362961,93.0,100.0,27060.0,270.6,0.0,93.0,No,No,legit
PRV55003,5.0,55800.0,11160.0,11078.267012488912,5.0,71.0,22050.0,310.5633802816901,597.8530333593548,68.0,76.0,77850.0,1024.342105263158,0.06578947368421052,73.0,No,No,legit
PRV55004,3.0,38000.0,12666.666666666666,10016.652800877813,3.0,2396.0,665610.0,277.8005008347245,604.7720834482435,989.0,2399.0,703610.0,293.29303876615256,0.0012505210504376823,992.0,Yes,Yes,fraud
PRV55005,56.0,500000.0,8928.57142857143,8234.864116243025,56.0,74.0,16780.0,226.75675675675674,437.6559858382177,72.0,130.0,516780.0,3975.230769230769,0.4307692307692308,128.0,No,No,legit
PRV55006,3.0,19000.0,6333.333333333333,3511.8845842842466,3.0,38.0,18250.0,480.2631578947368,905.8264461241273,38.0,41.0,37250.0,908.5365853658536,0.07317073170731707,41.0,No,No,legit
PRV55007,0.0,0.0,0.0,0.0,0.0,14.0,3330.0,237.85714285714286,441.2077579942195,13.0,14.0,3330.0,237.85714285714286,0.0,13.0,No,No,legit
PRV55010,0.0,0.0,0.0,0.0,0.0,289.0,66400.0,229.75778546712803,507.31689035505553,143.0,289.0,66400.0,229.75778546712803,0.0,143.0,Yes,Yes,fraud
PRV55011,0.0,0.0,0.0,0.0,0.0,56.0,13750.0,245.53571428571428,548.5614895271157,54.0,56.0,13750.0,245.53571428571428,0.0,54.0,No,No,legit
PRV55012,0.0,0.0,0.0,0.0,0.0,73.0,19800.0,271.2328767123288,518.6492745731172,69.0,73.0,19800.0,271.2328767123288,0.0,69.0,No,No,legit
PRV55013,0.0,0.0,0.0,0.0,0.0,83.0,17800.0,214.4578313253012,505.00725184855486,78.0,83.0,17800.0,214.4578313253012,0.0,78.0,No,No,legit
PRV55016,0.0,0.0,0.0,0.0,0.0,146.0,38140.0,261.2328767123288,550.7372994274428,86.0,146.0,38140.0,261.2328767123288,0.0,86.0,No,No,legit
PRV55018,63.0,612000.0,9714.285714285714,9367.80445828496,60.0,12.0,3940.0,328.3333333333333,848.879832306652,12.0,75.0,615940.0,8212.533333333333,0.84,72.0,Yes,Yes,fraud
PRV55019,158.0,1828300.0,11571.518987341773,11270.242039981422,133.0,127.0,28720.0,226.14173228346456,456.4946621571032,101.0,285.0,1857020.0,6515.859649122807,0.5543859649122806,234.0,Yes,Yes,fraud
PRV55022,76.0,705000.0,9276.315789473685,9731.87023370195,67.0,61.0,11850.0,194.2622950819672,443.9912124370385,59.0,137.0,716850.0,5232.481751824817,0.5547445255474452,126.0,Yes,Yes,fraud
PRV55023,34.0,408000.0,12000.0,10525.58211159263,29.0,30.0,12150.0,405.0,609.271752968671,28.0,64.0,420150.0,6564.84375,0.53125,57.0,No,No,legit
PRV55024,3.0,18000.0,6000.0,1732.0508075688772,3.0,43.0,14980.0,348.3720930232558,644.5409227562046,42.0,46.0,32980.0,716.9565217391304,0.06521739130434782,45.0,No,No,legit
PRV55026,0.0,0.0,0.0,0.0,0.0,272.0,76910.0,282.75735294117646,544.7624892441034,239.0,272.0,76910.0,282.75735294117646,0.0,239.0,No,No,legit
PRV55027,13.0,152000.0,11692.307692307691,14285.100719424505,13.0,143.0,39990.0,279.65034965034965,550.1656761829811,134.0,156.0,191990.0,1230.7051282051282,0.08333333333333333,147.0,Yes,Yes,fraud
PRV55028,20.0,198800.0,9940.0,11032.411579666428,17.0,203.0,42990.0,211.77339901477833,391.95221960999436,82.0,223.0,241790.0,1084.2600896860986,0.08968609865470852,99.0,No,No,legit
PRV55029,14.0,135000.0,9642.857142857143,5555.415138640618,14.0,241.0,89000.0,369.29460580912865,719.5090342349995,195.0,255.0,224000.0,878.4313725490196,0.054901960784313725,209.0,No,No,legit
PRV55030,73.0,725000.0,9931.506849315068,9787.078736674652,56.0,238.0,57900.0,243.27731092436974,533.4041765876766,190.0,311.0,782900.0,2517.363344051447,0.2347266881028939,246.0,Yes,Yes,fraud
PRV55031,4.0,41000.0,10250.0,6075.908711186061,4.0,28.0,4300.0,153.57142857142858,255.11383495033897,26.0,32.0,45300.0,1415.625,0.125,30.0,No,No,legit
PRV55032,1.0,5000.0,5000.0,0.0,1.0,35.0,15340.0,438.2857142857143,856.4272082466845,35.0,36.0,20340.0,565.0,0.027777777777777776,36.0,No,No,legit
PRV55034,26.0,277400.0,10669.23076923077,10698.626799015627,25.0,586.0,158380.0,270.2730375426621,584.2537153972952,452.0,612.0,435780.0,712.0588235294117,0.042483660130718956,477.0,Yes,Yes,fraud
PRV55035,0.0,0.0,0.0,0.0,0.0,14.0,3860.0,275.7142857142857,870.8237858109215,14.0,14.0,3860.0,275.7142857142857,0.0,14.0,No,No,legit
PRV55036,0.0,0.0,0.0,0.0,0.0,64.0,14760.0,230.625,422.8244973455956,63.0,64.0,14760.0,230.625,0.0,63.0,No,No,legit
PRV55037,11.0,116000.0,10545.454545454546,7853.198537712343,11.0,638.0,197660.0,309.8119122257053,617.4548680008942,437.0,649.0,313660.0,483.2973805855162,0.01694915254237288,448.0,No,No,legit
PRV55038,0.0,0.0,0.0,0.0,0.0,15.0,4230.0,282.0,466.08092491693816,15.0,15.0,4230.0,282.0,0.0,15.0,No,No,legit
PRV55039,31.0,257000.0,8290.322580645161,6094.771247482532,30.0,2027.0,559200.0,275.8756783423779,646.0216625510049,638.0,2058.0,816200.0,396.5986394557823,0.015063168124392614,668.0,Yes,Yes,fraud
PRV55040,0.0,0.0,0.0,0.0,0.0,6.0,6630.0,1105.0,1462.5149571884726,6.0,6.0,6630.0,1105.0,0.0,6.0,No,No,legit
PRV55041,5.0,58000.0,11600.0,10597.169433391164,5.0,16.0,5880.0,367.5,687.7160266660457,15.0,21.0,63880.0,3041.904761904762,0.23809523809523808,20.0,No,No,legit
PRV55042,8.0,84200.0,10525.0,9485.590575785387,7.0,116.0,42100.0,362.9310344827586,667.4885014367101,104.0,124.0,126300.0,1018.5483870967741,0.06451612903225806,111.0,No,No,legit
PRV55043,0.0,0.0,0.0,0.0,0.0,119.0,35450.0,297.89915966386553,630.9971580552991,114.0,119.0,35450.0,297.89915966386553,0.0,114.0,No,No,legit
PRV55044,0.0,0.0,0.0,0.0,0.0,9.0,1070.0,118.88888888888889,219.28545576738804,9.0,9.0,1070.0,118.88888888888889,0.0,9.0,No,No,legit
